opportunity_id,account_id,opportunity_name,stage,amount,close_date,type,owner,created_at
OPP-REN-558,ACC-558,KeystoneHealth Technologies 558 - Annual Renewal,proposal,178333.68,2025-12-10,renewal,Ana Rodriguez,2025-06-08T14:00:00
OPP-REN-559,ACC-559,SummitHealth Technologies 559 - Annual Renewal,proposal,313944.45,2025-11-26,renewal,Ana Rodriguez,2025-05-13T14:00:00
OPP-EXP-559,ACC-559,SummitHealth Technologies 559 - Usage Expansion,proposal,209818.34,2025-08-04,expansion,Ana Rodriguez,2025-06-18T14:00:00
OPP-REN-560,ACC-560,RiverbendHealth Technologies 560 - Annual Renewal,negotiation,9414.76,2025-12-31,renewal,Ana Rodriguez,2025-05-06T14:00:00
OPP-REN-561,ACC-561,IroncladHealth Technologies 561 - Annual Renewal,negotiation,595035.36,2025-10-27,renewal,Marcus Johnson,2025-04-13T14:00:00
OPP-REN-562,ACC-562,BrightForgeHealth Technologies 562 - Annual Renewal,negotiation,104046.7,2025-08-20,renewal,Sarah Chen,2025-05-24T14:00:00
OPP-REN-563,ACC-563,CoreSignalHealth Technologies 563 - Annual Renewal,qualification,84176.4,2025-12-03,renewal,Ana Rodriguez,2025-05-28T14:00:00
OPP-REN-564,ACC-564,TrueNorthHealth Technologies 564 - Annual Renewal,negotiation,118213.74,2025-12-13,renewal,Ana Rodriguez,2025-06-03T14:00:00
OPP-EXP-564,ACC-564,TrueNorthHealth Technologies 564 - Usage Expansion,prospecting,70674.22,2025-10-28,expansion,Ana Rodriguez,2025-06-07T14:00:00
OPP-REN-565,ACC-565,NorthstarLogistics Technologies 565 - Annual Renewal,negotiation,78835.8,2025-12-05,renewal,Sarah Chen,2025-06-30T14:00:00
OPP-REN-566,ACC-566,BluePeakLogistics Technologies 566 - Annual Renewal,qualification,148240.67,2025-11-24,renewal,Marcus Johnson,2025-04-21T14:00:00
OPP-REN-567,ACC-567,ClearPathLogistics Technologies 567 - Annual Renewal,negotiation,143946.93,2025-09-19,renewal,Ana Rodriguez,2025-05-19T14:00:00
OPP-REN-568,ACC-568,EvergreenLogistics Technologies 568 - Annual Renewal,negotiation,34713.5,2025-09-05,renewal,Priya Patel,2025-05-24T14:00:00
OPP-REN-569,ACC-569,SilverlineLogistics Technologies 569 - Annual Renewal,negotiation,16489.03,2025-08-10,renewal,Marcus Johnson,2025-06-02T14:00:00
OPP-EXP-569,ACC-569,SilverlineLogistics Technologies 569 - Usage Expansion,closed_lost,10323.14,2025-10-14,expansion,Marcus Johnson,2025-06-29T14:00:00
OPP-REN-570,ACC-570,KeystoneLogistics Technologies 570 - Annual Renewal,qualification,496200.99,2025-11-03,renewal,James Wilson,2025-05-15T14:00:00
OPP-REN-571,ACC-571,SummitLogistics Technologies 571 - Annual Renewal,negotiation,183438.56,2025-12-29,renewal,Sarah Chen,2025-06-25T14:00:00
OPP-REN-572,ACC-572,RiverbendLogistics Technologies 572 - Annual Renewal,proposal,165657.24,2025-08-25,renewal,Priya Patel,2025-06-29T14:00:00
OPP-REN-573,ACC-573,IroncladLogistics Technologies 573 - Annual Renewal,qualification,42440.21,2025-09-19,renewal,Sarah Chen,2025-06-15T14:00:00
OPP-EXP-573,ACC-573,IroncladLogistics Technologies 573 - Usage Expansion,closed_lost,20816.69,2025-08-17,expansion,Sarah Chen,2025-06-25T14:00:00
OPP-REN-574,ACC-574,BrightForgeLogistics Technologies 574 - Annual Renewal,negotiation,105763.65,2025-11-29,renewal,Sarah Chen,2025-05-17T14:00:00
OPP-REN-575,ACC-575,CoreSignalLogistics Technologies 575 - Annual Renewal,qualification,394821.55,2025-11-06,renewal,Marcus Johnson,2025-06-14T14:00:00
OPP-EXP-575,ACC-575,CoreSignalLogistics Technologies 575 - Usage Expansion,prospecting,130498.17,2025-11-09,expansion,Marcus Johnson,2025-06-22T14:00:00
OPP-REN-576,ACC-576,TrueNorthLogistics Technologies 576 - Annual Renewal,proposal,92479.57,2025-11-11,renewal,Ana Rodriguez,2025-05-19T14:00:00
OPP-REN-577,ACC-577,NorthstarAnalytics Software 577 - Annual Renewal,negotiation,128390.15,2025-08-31,renewal,Priya Patel,2025-06-13T14:00:00
OPP-REN-578,ACC-578,BluePeakAnalytics Software 578 - Annual Renewal,negotiation,571944.88,2025-08-02,renewal,James Wilson,2025-05-21T14:00:00
OPP-REN-579,ACC-579,ClearPathAnalytics Software 579 - Annual Renewal,negotiation,13371.44,2025-12-21,renewal,Sarah Chen,2025-05-09T14:00:00
OPP-REN-580,ACC-580,EvergreenAnalytics Software 580 - Annual Renewal,qualification,38919.85,2025-08-06,renewal,Marcus Johnson,2025-06-12T14:00:00
OPP-REN-581,ACC-581,SilverlineAnalytics Software 581 - Annual Renewal,proposal,86569.29,2025-08-19,renewal,Priya Patel,2025-06-12T14:00:00
OPP-REN-582,ACC-582,KeystoneAnalytics Software 582 - Annual Renewal,qualification,96380.65,2025-08-04,renewal,Marcus Johnson,2025-04-22T14:00:00
OPP-EXP-582,ACC-582,KeystoneAnalytics Software 582 - Usage Expansion,prospecting,56562.05,2025-12-05,expansion,Marcus Johnson,2025-06-01T14:00:00
OPP-REN-583,ACC-583,SummitAnalytics Software 583 - Annual Renewal,qualification,227591.84,2025-09-14,renewal,Marcus Johnson,2025-04-11T14:00:00
OPP-REN-585,ACC-585,IroncladAnalytics Software 585 - Annual Renewal,proposal,187445.41,2025-10-13,renewal,James Wilson,2025-04-11T14:00:00
OPP-REN-586,ACC-586,BrightForgeAnalytics Software 586 - Annual Renewal,qualification,371534.96,2025-12-13,renewal,Sarah Chen,2025-06-01T14:00:00
OPP-REN-587,ACC-587,CoreSignalAnalytics Software 587 - Annual Renewal,negotiation,95267.45,2025-11-19,renewal,James Wilson,2025-04-18T14:00:00
OPP-REN-588,ACC-588,TrueNorthAnalytics Software 588 - Annual Renewal,negotiation,12857.0,2025-09-03,renewal,Ana Rodriguez,2025-04-11T14:00:00
OPP-REN-589,ACC-589,NorthstarCloud Software 589 - Annual Renewal,proposal,79923.87,2025-07-31,renewal,Marcus Johnson,2025-06-13T14:00:00
OPP-REN-590,ACC-590,BluePeakCloud Software 590 - Annual Renewal,proposal,609981.26,2025-08-20,renewal,Sarah Chen,2025-06-20T14:00:00
OPP-EXP-590,ACC-590,BluePeakCloud Software 590 - Usage Expansion,closed_lost,467848.72,2025-11-29,expansion,Sarah Chen,2025-06-27T14:00:00
OPP-REN-591,ACC-591,ClearPathCloud Software 591 - Annual Renewal,negotiation,146944.16,2025-11-05,renewal,James Wilson,2025-06-23T14:00:00
OPP-EXP-591,ACC-591,ClearPathCloud Software 591 - Usage Expansion,qualification,111363.42,2025-09-05,expansion,James Wilson,2025-05-31T14:00:00
OPP-REN-592,ACC-592,EvergreenCloud Software 592 - Annual Renewal,proposal,66889.77,2025-10-07,renewal,Priya Patel,2025-05-09T14:00:00
OPP-REN-593,ACC-593,SilverlineCloud Software 593 - Annual Renewal,qualification,480003.93,2025-11-22,renewal,Ana Rodriguez,2025-06-09T14:00:00
OPP-EXP-593,ACC-593,SilverlineCloud Software 593 - Usage Expansion,closed_lost,351682.35,2025-10-10,expansion,Ana Rodriguez,2025-07-05T14:00:00
OPP-REN-594,ACC-594,KeystoneCloud Software 594 - Annual Renewal,qualification,8912.03,2025-11-01,renewal,Marcus Johnson,2025-04-25T14:00:00
OPP-REN-595,ACC-595,SummitCloud Software 595 - Annual Renewal,negotiation,175116.17,2025-09-13,renewal,Priya Patel,2025-04-21T14:00:00
OPP-EXP-595,ACC-595,SummitCloud Software 595 - Usage Expansion,prospecting,126231.99,2025-11-20,expansion,Priya Patel,2025-06-10T14:00:00
OPP-REN-596,ACC-596,RiverbendCloud Software 596 - Annual Renewal,negotiation,40458.83,2025-11-25,renewal,James Wilson,2025-06-25T14:00:00
OPP-REN-597,ACC-597,IroncladCloud Software 597 - Annual Renewal,proposal,147719.5,2025-08-25,renewal,Ana Rodriguez,2025-06-27T14:00:00
OPP-REN-598,ACC-598,BrightForgeCloud Software 598 - Annual Renewal,proposal,12487.42,2025-08-06,renewal,Priya Patel,2025-04-15T14:00:00
OPP-EXP-598,ACC-598,BrightForgeCloud Software 598 - Usage Expansion,proposal,3917.38,2025-09-09,expansion,Priya Patel,2025-06-01T14:00:00
OPP-REN-599,ACC-599,CoreSignalCloud Software 599 - Annual Renewal,proposal,415507.31,2025-12-21,renewal,Sarah Chen,2025-05-24T14:00:00
OPP-EXP-599,ACC-599,CoreSignalCloud Software 599 - Usage Expansion,prospecting,322520.04,2025-09-13,expansion,Sarah Chen,2025-06-06T14:00:00
OPP-REN-600,ACC-600,TrueNorthCloud Software 600 - Annual Renewal,qualification,311092.64,2025-12-18,renewal,Sarah Chen,2025-05-17T14:00:00
OPP-EXP-600,ACC-600,TrueNorthCloud Software 600 - Usage Expansion,closed_lost,227346.11,2025-11-19,expansion,Sarah Chen,2025-06-23T14:00:00
OPP-REN-601,ACC-601,NorthstarData Software 601 - Annual Renewal,proposal,92994.83,2025-11-02,renewal,Ana Rodriguez,2025-05-15T14:00:00
OPP-REN-602,ACC-602,BluePeakData Software 602 - Annual Renewal,proposal,56672.15,2025-09-19,renewal,Ana Rodriguez,2025-05-26T14:00:00
OPP-REN-603,ACC-603,ClearPathData Software 603 - Annual Renewal,proposal,221798.54,2025-08-23,renewal,Sarah Chen,2025-05-15T14:00:00
OPP-EXP-603,ACC-603,ClearPathData Software 603 - Usage Expansion,closed_lost,166188.6,2025-10-02,expansion,Sarah Chen,2025-06-23T14:00:00
OPP-REN-604,ACC-604,EvergreenData Software 604 - Annual Renewal,negotiation,13282.82,2025-12-20,renewal,James Wilson,2025-05-31T14:00:00
OPP-REN-605,ACC-605,SilverlineData Software 605 - Annual Renewal,proposal,157671.44,2025-10-06,renewal,Sarah Chen,2025-05-12T14:00:00
OPP-REN-606,ACC-606,KeystoneData Software 606 - Annual Renewal,qualification,211710.18,2025-10-05,renewal,Marcus Johnson,2025-04-23T14:00:00
OPP-EXP-606,ACC-606,KeystoneData Software 606 - Usage Expansion,closed_lost,45803.45,2025-10-20,expansion,Marcus Johnson,2025-06-19T14:00:00
OPP-REN-607,ACC-607,SummitData Software 607 - Annual Renewal,negotiation,397241.79,2025-09-10,renewal,James Wilson,2025-06-02T14:00:00
OPP-REN-608,ACC-608,RiverbendData Software 608 - Annual Renewal,qualification,513039.79,2025-09-06,renewal,Marcus Johnson,2025-06-19T14:00:00
OPP-REN-609,ACC-609,IroncladData Software 609 - Annual Renewal,qualification,31850.99,2025-12-08,renewal,James Wilson,2025-06-05T14:00:00
OPP-EXP-609,ACC-609,IroncladData Software 609 - Usage Expansion,closed_lost,21051.38,2025-11-26,expansion,James Wilson,2025-06-03T14:00:00
OPP-REN-610,ACC-610,BrightForgeData Software 610 - Annual Renewal,qualification,188406.22,2025-11-05,renewal,Priya Patel,2025-04-21T14:00:00
OPP-REN-611,ACC-611,CoreSignalData Software 611 - Annual Renewal,proposal,570561.99,2025-12-07,renewal,Priya Patel,2025-05-19T14:00:00
OPP-REN-612,ACC-612,TrueNorthData Software 612 - Annual Renewal,qualification,19390.37,2025-10-02,renewal,Priya Patel,2025-04-26T14:00:00
OPP-EXP-612,ACC-612,TrueNorthData Software 612 - Usage Expansion,proposal,3803.0,2025-11-01,expansion,Priya Patel,2025-05-30T14:00:00
OPP-REN-613,ACC-613,NorthstarMetrics Software 613 - Annual Renewal,negotiation,667525.29,2025-09-24,renewal,Sarah Chen,2025-05-09T14:00:00
OPP-REN-614,ACC-614,BluePeakMetrics Software 614 - Annual Renewal,proposal,51868.16,2025-11-20,renewal,Ana Rodriguez,2025-06-24T14:00:00
OPP-EXP-614,ACC-614,BluePeakMetrics Software 614 - Usage Expansion,prospecting,36282.86,2025-10-20,expansion,Ana Rodriguez,2025-06-01T14:00:00
OPP-REN-615,ACC-615,ClearPathMetrics Software 615 - Annual Renewal,qualification,566664.48,2025-08-03,renewal,Ana Rodriguez,2025-05-30T14:00:00
OPP-EXP-615,ACC-615,ClearPathMetrics Software 615 - Usage Expansion,closed_lost,341501.81,2025-08-02,expansion,Ana Rodriguez,2025-07-03T14:00:00
OPP-REN-616,ACC-616,EvergreenMetrics Software 616 - Annual Renewal,negotiation,42457.19,2025-09-01,renewal,Sarah Chen,2025-05-18T14:00:00
OPP-REN-617,ACC-617,SilverlineMetrics Software 617 - Annual Renewal,qualification,110170.35,2025-09-03,renewal,Marcus Johnson,2025-04-18T14:00:00
OPP-EXP-617,ACC-617,SilverlineMetrics Software 617 - Usage Expansion,prospecting,31973.56,2025-11-16,expansion,Marcus Johnson,2025-06-26T14:00:00
OPP-REN-618,ACC-618,KeystoneMetrics Software 618 - Annual Renewal,negotiation,204682.69,2025-12-04,renewal,James Wilson,2025-05-11T14:00:00
OPP-REN-619,ACC-619,SummitMetrics Software 619 - Annual Renewal,negotiation,637927.38,2025-11-08,renewal,Priya Patel,2025-06-23T14:00:00
OPP-REN-620,ACC-620,RiverbendMetrics Software 620 - Annual Renewal,negotiation,366404.08,2025-08-11,renewal,Ana Rodriguez,2025-05-04T14:00:00
OPP-REN-621,ACC-621,IroncladMetrics Software 621 - Annual Renewal,proposal,437887.07,2025-09-02,renewal,Sarah Chen,2025-04-19T14:00:00
OPP-EXP-621,ACC-621,IroncladMetrics Software 621 - Usage Expansion,prospecting,195375.22,2025-10-03,expansion,Sarah Chen,2025-06-18T14:00:00
OPP-REN-622,ACC-622,BrightForgeMetrics Software 622 - Annual Renewal,negotiation,37445.1,2025-12-17,renewal,Priya Patel,2025-05-16T14:00:00
OPP-REN-623,ACC-623,CoreSignalMetrics Software 623 - Annual Renewal,proposal,107667.65,2025-12-21,renewal,Priya Patel,2025-04-16T14:00:00
OPP-REN-624,ACC-624,TrueNorthMetrics Software 624 - Annual Renewal,qualification,152843.72,2025-10-28,renewal,James Wilson,2025-04-30T14:00:00
OPP-REN-625,ACC-625,NorthstarOps Software 625 - Annual Renewal,negotiation,41924.76,2025-12-11,renewal,Ana Rodriguez,2025-05-26T14:00:00
OPP-REN-626,ACC-626,BluePeakOps Software 626 - Annual Renewal,negotiation,385018.05,2025-11-06,renewal,Marcus Johnson,2025-06-21T14:00:00
OPP-EXP-626,ACC-626,BluePeakOps Software 626 - Usage Expansion,prospecting,185593.19,2025-12-06,expansion,Marcus Johnson,2025-06-23T14:00:00
OPP-REN-627,ACC-627,ClearPathOps Software 627 - Annual Renewal,proposal,165436.02,2025-10-04,renewal,Sarah Chen,2025-04-16T14:00:00
OPP-REN-628,ACC-628,EvergreenOps Software 628 - Annual Renewal,negotiation,20793.34,2025-10-23,renewal,Sarah Chen,2025-05-19T14:00:00
OPP-EXP-628,ACC-628,EvergreenOps Software 628 - Usage Expansion,closed_lost,7469.4,2025-11-04,expansion,Sarah Chen,2025-06-19T14:00:00
OPP-REN-629,ACC-629,SilverlineOps Software 629 - Annual Renewal,negotiation,22273.74,2025-12-08,renewal,Marcus Johnson,2025-05-11T14:00:00
OPP-REN-630,ACC-630,KeystoneOps Software 630 - Annual Renewal,proposal,295736.29,2025-12-05,renewal,Ana Rodriguez,2025-05-31T14:00:00
OPP-EXP-630,ACC-630,KeystoneOps Software 630 - Usage Expansion,proposal,131407.06,2025-10-27,expansion,Ana Rodriguez,2025-06-15T14:00:00
OPP-REN-631,ACC-631,SummitOps Software 631 - Annual Renewal,qualification,23587.57,2025-12-03,renewal,Ana Rodriguez,2025-04-30T14:00:00
OPP-REN-632,ACC-632,RiverbendOps Software 632 - Annual Renewal,qualification,589981.45,2025-10-06,renewal,Sarah Chen,2025-06-04T14:00:00
OPP-REN-633,ACC-633,IroncladOps Software 633 - Annual Renewal,negotiation,511221.96,2025-10-25,renewal,Marcus Johnson,2025-06-24T14:00:00
OPP-EXP-633,ACC-633,IroncladOps Software 633 - Usage Expansion,prospecting,144425.81,2025-10-15,expansion,Marcus Johnson,2025-06-15T14:00:00
OPP-REN-634,ACC-634,BrightForgeOps Software 634 - Annual Renewal,negotiation,337504.46,2025-10-29,renewal,James Wilson,2025-06-17T14:00:00
OPP-REN-635,ACC-635,CoreSignalOps Software 635 - Annual Renewal,proposal,83582.8,2026-01-04,renewal,Marcus Johnson,2025-05-07T14:00:00
OPP-REN-636,ACC-636,TrueNorthOps Software 636 - Annual Renewal,negotiation,61397.16,2025-12-18,renewal,Sarah Chen,2025-05-06T14:00:00
OPP-REN-638,ACC-638,BluePeakRevenue Software 638 - Annual Renewal,proposal,334153.86,2025-09-19,renewal,Priya Patel,2025-05-20T14:00:00
OPP-REN-639,ACC-639,ClearPathRevenue Software 639 - Annual Renewal,qualification,523027.42,2025-12-29,renewal,Ana Rodriguez,2025-05-25T14:00:00
OPP-REN-640,ACC-640,EvergreenRevenue Software 640 - Annual Renewal,qualification,19144.98,2025-09-01,renewal,Marcus Johnson,2025-06-21T14:00:00
OPP-REN-641,ACC-641,SilverlineRevenue Software 641 - Annual Renewal,negotiation,162538.64,2025-11-02,renewal,Priya Patel,2025-06-23T14:00:00
OPP-EXP-641,ACC-641,SilverlineRevenue Software 641 - Usage Expansion,proposal,124960.42,2025-10-18,expansion,Priya Patel,2025-06-14T14:00:00
OPP-REN-642,ACC-642,KeystoneRevenue Software 642 - Annual Renewal,negotiation,37056.44,2025-10-21,renewal,Sarah Chen,2025-06-06T14:00:00
OPP-REN-643,ACC-643,SummitRevenue Software 643 - Annual Renewal,proposal,12752.96,2025-10-02,renewal,Sarah Chen,2025-04-26T14:00:00
OPP-REN-644,ACC-644,RiverbendRevenue Software 644 - Annual Renewal,negotiation,380290.9,2026-01-03,renewal,Sarah Chen,2025-05-09T14:00:00
OPP-EXP-644,ACC-644,RiverbendRevenue Software 644 - Usage Expansion,proposal,138434.07,2025-09-23,expansion,Sarah Chen,2025-06-03T14:00:00
OPP-REN-645,ACC-645,IroncladRevenue Software 645 - Annual Renewal,negotiation,586373.55,2025-12-29,renewal,Sarah Chen,2025-05-07T14:00:00
OPP-REN-646,ACC-646,BrightForgeRevenue Software 646 - Annual Renewal,negotiation,23076.67,2025-09-22,renewal,Sarah Chen,2025-06-09T14:00:00
OPP-REN-647,ACC-647,CoreSignalRevenue Software 647 - Annual Renewal,negotiation,124057.1,2025-09-27,renewal,Marcus Johnson,2025-06-26T14:00:00
OPP-EXP-647,ACC-647,CoreSignalRevenue Software 647 - Usage Expansion,qualification,99174.83,2025-09-16,expansion,Marcus Johnson,2025-06-08T14:00:00
OPP-REN-648,ACC-648,TrueNorthRevenue Software 648 - Annual Renewal,qualification,21429.96,2025-10-15,renewal,James Wilson,2025-06-14T14:00:00
OPP-REN-649,ACC-649,NorthstarWorkflow Software 649 - Annual Renewal,qualification,203678.15,2025-11-18,renewal,Priya Patel,2025-04-17T14:00:00
OPP-REN-650,ACC-650,BluePeakWorkflow Software 650 - Annual Renewal,negotiation,9178.08,2025-12-24,renewal,Priya Patel,2025-05-19T14:00:00
OPP-EXP-650,ACC-650,BluePeakWorkflow Software 650 - Usage Expansion,proposal,4283.3,2025-11-29,expansion,Priya Patel,2025-06-22T14:00:00
OPP-REN-651,ACC-651,ClearPathWorkflow Software 651 - Annual Renewal,qualification,24287.05,2025-12-15,renewal,Priya Patel,2025-04-24T14:00:00
OPP-REN-652,ACC-652,EvergreenWorkflow Software 652 - Annual Renewal,proposal,501326.26,2025-08-21,renewal,Ana Rodriguez,2025-06-01T14:00:00
OPP-EXP-652,ACC-652,EvergreenWorkflow Software 652 - Usage Expansion,closed_lost,405639.87,2025-09-03,expansion,Ana Rodriguez,2025-06-07T14:00:00
OPP-REN-653,ACC-653,SilverlineWorkflow Software 653 - Annual Renewal,proposal,26484.33,2026-01-03,renewal,James Wilson,2025-04-26T14:00:00
OPP-EXP-653,ACC-653,SilverlineWorkflow Software 653 - Usage Expansion,closed_lost,16245.68,2025-10-25,expansion,James Wilson,2025-06-09T14:00:00
OPP-REN-654,ACC-654,KeystoneWorkflow Software 654 - Annual Renewal,qualification,128272.95,2025-09-18,renewal,Ana Rodriguez,2025-06-03T14:00:00
OPP-REN-655,ACC-655,SummitWorkflow Software 655 - Annual Renewal,negotiation,74007.23,2025-10-04,renewal,Priya Patel,2025-05-02T14:00:00
OPP-REN-656,ACC-656,RiverbendWorkflow Software 656 - Annual Renewal,negotiation,585344.68,2025-10-29,renewal,Priya Patel,2025-06-20T14:00:00
OPP-EXP-656,ACC-656,RiverbendWorkflow Software 656 - Usage Expansion,prospecting,176000.49,2025-11-03,expansion,Priya Patel,2025-06-12T14:00:00
OPP-REN-657,ACC-657,IroncladWorkflow Software 657 - Annual Renewal,proposal,26000.7,2025-09-10,renewal,Marcus Johnson,2025-05-08T14:00:00
OPP-REN-658,ACC-658,BrightForgeWorkflow Software 658 - Annual Renewal,qualification,89441.81,2025-07-28,renewal,Sarah Chen,2025-05-10T14:00:00
OPP-REN-659,ACC-659,CoreSignalWorkflow Software 659 - Annual Renewal,proposal,35111.28,2025-07-28,renewal,Marcus Johnson,2025-06-23T14:00:00
OPP-REN-660,ACC-660,TrueNorthWorkflow Software 660 - Annual Renewal,proposal,185505.42,2025-10-15,renewal,Priya Patel,2025-06-10T14:00:00
OPP-REN-661,ACC-661,NorthstarAutomation Software 661 - Annual Renewal,qualification,104599.42,2025-12-23,renewal,Ana Rodriguez,2025-04-22T14:00:00
OPP-EXP-661,ACC-661,NorthstarAutomation Software 661 - Usage Expansion,closed_lost,55448.45,2025-09-27,expansion,Ana Rodriguez,2025-05-31T14:00:00
OPP-REN-662,ACC-662,BluePeakAutomation Software 662 - Annual Renewal,qualification,75505.59,2025-09-15,renewal,James Wilson,2025-06-04T14:00:00
OPP-EXP-662,ACC-662,BluePeakAutomation Software 662 - Usage Expansion,prospecting,26130.39,2025-10-22,expansion,James Wilson,2025-05-29T14:00:00
OPP-REN-663,ACC-663,ClearPathAutomation Software 663 - Annual Renewal,negotiation,198981.87,2025-11-18,renewal,Sarah Chen,2025-05-23T14:00:00
OPP-REN-664,ACC-664,EvergreenAutomation Software 664 - Annual Renewal,negotiation,443224.26,2025-09-26,renewal,Sarah Chen,2025-04-30T14:00:00
OPP-EXP-664,ACC-664,EvergreenAutomation Software 664 - Usage Expansion,qualification,274885.18,2025-11-22,expansion,Sarah Chen,2025-06-07T14:00:00
OPP-REN-665,ACC-665,SilverlineAutomation Software 665 - Annual Renewal,negotiation,245244.77,2025-09-03,renewal,Marcus Johnson,2025-04-29T14:00:00
OPP-REN-666,ACC-666,KeystoneAutomation Software 666 - Annual Renewal,negotiation,146416.43,2025-10-09,renewal,Marcus Johnson,2025-05-16T14:00:00
OPP-REN-667,ACC-667,SummitAutomation Software 667 - Annual Renewal,qualification,212979.46,2025-08-04,renewal,Priya Patel,2025-06-14T14:00:00
OPP-EXP-667,ACC-667,SummitAutomation Software 667 - Usage Expansion,qualification,141587.45,2025-11-25,expansion,Priya Patel,2025-06-01T14:00:00
OPP-REN-668,ACC-668,RiverbendAutomation Software 668 - Annual Renewal,negotiation,330882.58,2025-08-22,renewal,Marcus Johnson,2025-04-13T14:00:00
OPP-REN-669,ACC-669,IroncladAutomation Software 669 - Annual Renewal,qualification,34922.65,2025-10-26,renewal,Priya Patel,2025-04-24T14:00:00
OPP-REN-670,ACC-670,BrightForgeAutomation Software 670 - Annual Renewal,negotiation,31581.05,2025-10-10,renewal,Marcus Johnson,2025-06-25T14:00:00
OPP-REN-671,ACC-671,CoreSignalAutomation Software 671 - Annual Renewal,proposal,333411.61,2025-08-30,renewal,Priya Patel,2025-06-18T14:00:00
OPP-REN-672,ACC-672,TrueNorthAutomation Software 672 - Annual Renewal,qualification,210884.28,2025-11-13,renewal,Ana Rodriguez,2025-06-29T14:00:00
OPP-EXP-672,ACC-672,TrueNorthAutomation Software 672 - Usage Expansion,qualification,58141.22,2025-12-01,expansion,Ana Rodriguez,2025-06-27T14:00:00
OPP-REN-673,ACC-673,NorthstarSecurity Software 673 - Annual Renewal,proposal,9101.01,2025-12-08,renewal,Ana Rodriguez,2025-05-05T14:00:00
OPP-EXP-673,ACC-673,NorthstarSecurity Software 673 - Usage Expansion,proposal,3579.53,2025-10-07,expansion,Ana Rodriguez,2025-05-29T14:00:00
OPP-REN-674,ACC-674,BluePeakSecurity Software 674 - Annual Renewal,proposal,208730.43,2025-12-29,renewal,Marcus Johnson,2025-06-18T14:00:00
OPP-REN-675,ACC-675,ClearPathSecurity Software 675 - Annual Renewal,proposal,353405.06,2025-12-26,renewal,Priya Patel,2025-05-21T14:00:00
OPP-REN-676,ACC-676,EvergreenSecurity Software 676 - Annual Renewal,negotiation,11016.68,2025-12-31,renewal,James Wilson,2025-06-28T14:00:00
OPP-REN-677,ACC-677,SilverlineSecurity Software 677 - Annual Renewal,proposal,526588.04,2025-11-11,renewal,Priya Patel,2025-04-30T14:00:00
OPP-REN-678,ACC-678,KeystoneSecurity Software 678 - Annual Renewal,proposal,180640.58,2025-09-17,renewal,James Wilson,2025-06-20T14:00:00
OPP-EXP-678,ACC-678,KeystoneSecurity Software 678 - Usage Expansion,qualification,34374.36,2025-11-01,expansion,James Wilson,2025-07-02T14:00:00
OPP-REN-679,ACC-679,SummitSecurity Software 679 - Annual Renewal,proposal,71608.24,2025-09-26,renewal,James Wilson,2025-04-21T14:00:00
OPP-REN-680,ACC-680,RiverbendSecurity Software 680 - Annual Renewal,proposal,108811.87,2026-01-02,renewal,James Wilson,2025-05-06T14:00:00
OPP-REN-681,ACC-681,IroncladSecurity Software 681 - Annual Renewal,negotiation,82153.73,2025-07-30,renewal,James Wilson,2025-06-17T14:00:00
OPP-REN-682,ACC-682,BrightForgeSecurity Software 682 - Annual Renewal,qualification,18026.89,2025-08-18,renewal,Priya Patel,2025-05-08T14:00:00
OPP-REN-683,ACC-683,CoreSignalSecurity Software 683 - Annual Renewal,proposal,623965.63,2025-10-12,renewal,Marcus Johnson,2025-05-11T14:00:00
OPP-EXP-683,ACC-683,CoreSignalSecurity Software 683 - Usage Expansion,prospecting,402475.23,2025-11-28,expansion,Marcus Johnson,2025-06-19T14:00:00
OPP-REN-684,ACC-684,TrueNorthSecurity Software 684 - Annual Renewal,negotiation,41253.41,2025-11-30,renewal,Ana Rodriguez,2025-04-26T14:00:00
OPP-REN-685,ACC-685,NorthstarCommerce Software 685 - Annual Renewal,proposal,22664.99,2025-11-19,renewal,Ana Rodriguez,2025-04-25T14:00:00
OPP-EXP-685,ACC-685,NorthstarCommerce Software 685 - Usage Expansion,prospecting,4212.29,2025-09-22,expansion,Ana Rodriguez,2025-06-02T14:00:00
OPP-REN-686,ACC-686,BluePeakCommerce Software 686 - Annual Renewal,qualification,345547.29,2025-10-15,renewal,Marcus Johnson,2025-05-07T14:00:00
OPP-EXP-686,ACC-686,BluePeakCommerce Software 686 - Usage Expansion,closed_lost,201901.68,2025-11-02,expansion,Marcus Johnson,2025-05-27T14:00:00
OPP-REN-687,ACC-687,ClearPathCommerce Software 687 - Annual Renewal,negotiation,206752.1,2025-12-06,renewal,Ana Rodriguez,2025-06-30T14:00:00
OPP-REN-688,ACC-688,EvergreenCommerce Software 688 - Annual Renewal,negotiation,84283.59,2025-10-19,renewal,Sarah Chen,2025-05-28T14:00:00
OPP-EXP-688,ACC-688,EvergreenCommerce Software 688 - Usage Expansion,closed_lost,35655.63,2025-10-14,expansion,Sarah Chen,2025-05-30T14:00:00
OPP-REN-689,ACC-689,SilverlineCommerce Software 689 - Annual Renewal,qualification,129388.79,2025-12-21,renewal,Sarah Chen,2025-06-28T14:00:00
OPP-REN-691,ACC-691,SummitCommerce Software 691 - Annual Renewal,negotiation,283476.49,2025-10-03,renewal,Priya Patel,2025-04-30T14:00:00
OPP-REN-692,ACC-692,RiverbendCommerce Software 692 - Annual Renewal,negotiation,18484.02,2025-09-05,renewal,James Wilson,2025-05-27T14:00:00
